episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-113.25511254902861,-133.36370083659926,-120.6451134869163,200.0,63,12600,False,554400,2772,44,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-31-19,1606294879,137.08263206481934,5734.4496738910675,3597,Rambo,192.168.1.15,5734.4496738910675,554400,44,5,645d8de6,0,-22.227283472766587,-18.87585209150474,-20.107518914486057,35.45412298722256,7.405278087988168,1.6912669005592074,3322880,554400,118595.897,32.084,14329.356,8.18,63.74336734693878,66.50102040816326,2.2737367883136385e-14,4.999999873689376e-05,7.140149,-0.0009194099,7.1410694,0.50985986,0.004496302,0.9001141,0.0
-112.68690808920815,-129.6264493703243,-119.29150738689725,200.0,63,12600,False,567000,2835,45,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-33-35,1606295015,136.311527967453,5870.7612018585205,3597,Rambo,192.168.1.15,5870.7612018585205,567000,45,5,645d8de6,0,-21.60440822838744,-18.78115134820129,-19.88191789781621,35.5090410520711,7.408898074872508,1.694115563847015,3398400,567000,119020.613,32.039,14361.826,8.21,62.42835051546391,66.42113402061854,1.1368683941568192e-14,4.999999873689376e-05,7.268098,-0.0011817211,7.2692804,0.49701715,0.004737657,0.8878621,0.0
-113.01918398477885,-131.58869735026414,-119.10952889171408,200.0,63,12600,False,579600,2898,46,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-35-48,1606295148,132.58923506736755,6003.350436925888,3597,Rambo,192.168.1.15,6003.350436925888,579600,46,5,645d8de6,0,-21.931449558377317,-18.83653066412984,-19.851588148619,35.53953697549815,7.410740427356486,1.695350592767026,3473920,579600,119121.179,32.089,14335.398,8.444,61.113756613756614,66.43650793650792,5.684341970784096e-15,4.999999873689376e-05,7.0728407,-0.0012746596,7.0741143,0.51540136,0.0036661697,0.8796238,0.0
-110.9870666656482,-131.58869735026414,-119.80134474568189,200.0,63,12600,False,592200,2961,47,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-38-01,1606295281,132.90007901191711,6136.250515937805,3597,Rambo,192.168.1.15,6136.250515937805,592200,47,5,645d8de6,0,-21.931449558377317,-18.49784444427466,-19.966890790946977,35.55422761289256,7.412674367702834,1.6960163013233456,3549440,592200,119102.703,32.127,14367.801,8.553,61.4921052631579,66.37473684210526,2.842170985392048e-15,4.999999873689376e-05,7.019307,-0.0012077233,7.0205145,0.5134027,0.005185146,0.86012655,0.0
-109.13126388093251,-128.86058368969162,-118.95757827443336,200.0,63,12600,False,604800,3024,48,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-40-13,1606295413,132.7103669643402,6268.960882902145,3597,Rambo,192.168.1.15,6268.960882902145,604800,48,5,645d8de6,0,-21.476763948281896,-18.18854398015541,-19.826263045738894,35.566724545905316,7.413950658292538,1.6965876028150524,3624960,604800,119182.742,33.306,14388.506,8.567,61.013756613756605,66.54814814814816,1.421085492696024e-15,4.999999873689376e-05,6.987432,-0.00072133425,6.988152,0.5151986,0.0031335256,0.8530601,0.0
-109.13126388093251,-127.5308248700986,-119.14204852933362,200.0,63,12600,False,617400,3087,49,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-42-27,1606295547,133.08001971244812,6402.0409026145935,3597,Rambo,192.168.1.15,6402.0409026145935,617400,49,5,645d8de6,0,-21.255137478349788,-18.18854398015541,-19.857008088222283,35.592365662233256,7.414038229899701,1.6974265608240189,3700480,617400,119268.639,33.358,14359.93,8.465,60.95210526315789,66.61000000000001,7.10542746348012e-16,4.999999873689376e-05,6.9375267,-0.0011121471,6.938639,0.5212993,0.0040233303,0.83248466,0.0
-111.86244815934597,-127.5308248700986,-119.28321821827032,200.0,63,12600,False,630000,3150,50,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-44-40,1606295680,133.9115560054779,6535.952458620071,3597,Rambo,192.168.1.15,6535.952458620071,630000,50,5,645d8de6,0,-21.255137478349788,-18.643741359891017,-19.88053636971173,35.60361355671693,7.416320534631873,1.6978901321878184,3776000,630000,119411.468,33.476,14386.653,8.513,61.407329842931944,66.3178010471204,3.55271373174006e-16,4.999999873689376e-05,6.873151,-0.0007548033,6.873905,0.52271765,0.0040173014,0.79351753,0.0
-112.05816554398805,-130.1284773228937,-119.09157388481297,200.0,63,12600,False,642600,3213,51,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-46-56,1606295816,135.4028992652893,6671.355357885361,3597,Rambo,192.168.1.15,6671.355357885361,642600,51,5,645d8de6,0,-21.68807955381566,-18.676360923998043,-19.848595647468827,35.63313403543653,7.418009836953852,1.6994736444508667,3851520,642600,119680.572,33.506,14373.661,8.604,62.20259067357512,66.36994818652849,1.77635686587003e-16,4.999999873689376e-05,7.0428452,-0.0008783987,7.0437236,0.51338166,0.0028730538,0.8013091,0.0
-111.8062440713451,-130.1284773228937,-119.05664788312416,200.0,63,12600,False,655200,3276,52,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-49-10,1606295950,134.0891752243042,6805.444533109665,3597,Rambo,192.168.1.15,6805.444533109665,655200,52,5,645d8de6,0,-21.68807955381566,-18.63437401189088,-19.84277464718736,35.67325624494832,7.41826433722224,1.7011276869817893,3927040,655200,119747.887,33.483,14410.809,8.52,61.334374999999994,66.41614583333333,8.88178432935015e-17,4.999999873689376e-05,6.954142,-0.0014529732,6.9555945,0.51680285,0.00381892,0.7944146,0.0
-110.33104562606698,-128.9577035341263,-119.07968685491734,200.0,63,12600,False,667800,3339,53,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-51-25,1606296085,134.8881163597107,6940.332649469376,3597,Rambo,192.168.1.15,6940.332649469376,667800,53,5,645d8de6,0,-21.492950589021003,-18.38850760434446,-19.84661447581956,35.693420518072124,7.420144982051777,1.7020430838218048,4002560,667800,119835.967,33.607,14392.78,8.45,61.523958333333326,66.41041666666666,4.440892164675075e-17,4.999999873689376e-05,6.841103,-0.0012941641,6.8423967,0.52528864,0.004134577,0.7690443,0.0
-113.18634264851457,-128.45329313889465,-119.15641024525084,200.0,63,12600,False,680400,3402,54,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-53-41,1606296221,136.0230643749237,7076.355713844299,3597,Rambo,192.168.1.15,7076.355713844299,680400,54,5,645d8de6,0,-21.408882189815778,-18.864390441419165,-19.859401707541807,35.73000002339881,7.420846123397816,1.703463890399118,4078080,680400,119714.892,33.646,14407.805,8.363,61.999484536082484,66.42371134020618,2.2204460823375376e-17,4.999999873689376e-05,6.968768,-0.0014667668,6.9702353,0.5241703,0.0045164083,0.7679027,0.0
-110.70180715107213,-127.51718804857549,-118.97404169908528,200.0,63,12600,False,693000,3465,55,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-55-56,1606296356,134.45070791244507,7210.806421756744,3597,Rambo,192.168.1.15,7210.806421756744,693000,55,5,645d8de6,0,-21.25286467476259,-18.450301191845327,-19.829006949847546,35.754915336709686,7.423019835734184,1.7046595819736459,4153600,693000,119557.776,33.697,14379.001,8.357,61.2328125,66.56302083333334,1.1102230411687688e-17,4.999999873689376e-05,6.8853664,-0.00094927085,6.8863153,0.5305364,0.0034090579,0.7645722,0.0
-110.70180715107213,-126.34552297433854,-118.85809707697452,200.0,63,12600,False,705600,3528,56,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_14-58-09,1606296489,133.641930103302,7344.448351860046,3597,Rambo,192.168.1.15,7344.448351860046,705600,56,5,645d8de6,0,-21.05758716238979,-18.450301191845327,-19.809682846162417,35.76953255515844,7.425630357486755,1.7051992709786012,4229120,705600,119638.224,33.585,14404.339,8.11,61.52670157068063,66.62984293193718,5.551115205843844e-18,4.999999873689376e-05,6.843179,-0.0013333982,6.8445125,0.5304094,0.0042236564,0.7366309,0.0
-112.35936246824278,-134.54036284771516,-118.96136823821762,200.0,63,12600,False,718200,3591,57,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-00-24,1606296624,134.7301127910614,7479.178464651108,3597,Rambo,192.168.1.15,7479.178464651108,718200,57,5,645d8de6,0,-22.423393807952493,-18.72656041137384,-19.8268947063696,35.787464910822635,7.428024773936604,1.7063025937591274,4304640,718200,119848.54,33.598,14376.773,8.203,61.309374999999996,66.59375,2.775557602921922e-18,4.999999873689376e-05,6.6608033,-0.0009617396,6.661765,0.536023,0.0046283617,0.73312366,0.0
-110.24779779474213,-127.61393908758885,-118.71658394353355,200.0,63,12600,False,730800,3654,58,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-02-40,1606296760,135.7843153476715,7614.962779998779,3597,Rambo,192.168.1.15,7614.962779998779,730800,58,5,645d8de6,0,-21.268989847931532,-18.374632965790372,-19.786097323922267,35.82027741621041,7.428961102203846,1.7077243377838038,4380160,730800,120144.065,32.405,14389.684,8.249,61.52113402061857,66.35,1.387778801460961e-18,4.999999873689376e-05,6.928561,-0.001230382,6.929792,0.525823,0.0038357736,0.7091559,0.0
-110.24779779474213,-127.61393908758885,-118.68937967398566,200.0,63,12600,False,743400,3717,59,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-04-56,1606296896,135.42640590667725,7750.3891859054565,3597,Rambo,192.168.1.15,7750.3891859054565,743400,59,5,645d8de6,0,-21.268989847931532,-18.374632965790372,-19.781563278997616,35.84203820412471,7.431151342978046,1.708690723964354,4455680,743400,120376.425,32.388,14392.279,8.226,61.55440414507772,66.36476683937823,6.938894007304805e-19,4.999999873689376e-05,6.791172,-0.0012124636,6.7923846,0.5337508,0.004769247,0.6819206,0.0
-109.35564161603338,-127.50359695547829,-118.93093321753555,200.0,63,12600,False,756000,3780,60,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-07-13,1606297033,137.69820833206177,7888.087394237518,3597,Rambo,192.168.1.15,7888.087394237518,756000,60,5,645d8de6,0,-21.25059949257966,-18.22594026933888,-19.821822202922586,35.882046456925984,7.4327595756017875,1.7105260259109913,4531200,756000,120755.486,32.36,14392.036,8.191,62.83571428571428,66.4515306122449,3.4694470036524025e-19,4.999999873689376e-05,6.800616,-0.0012398794,6.8018556,0.53902364,0.0043085986,0.6777655,0.0
-109.35564161603338,-136.43468245815575,-118.72052271590707,200.0,63,12600,False,768600,3843,61,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-09-29,1606297169,135.94668841362,8024.034082651138,3597,Rambo,192.168.1.15,8024.034082651138,768600,61,5,645d8de6,0,-22.739113743025918,-18.22594026933888,-19.786753785984505,35.90908732150172,7.434841163286064,1.7117709346615186,4606720,768600,120802.451,32.392,14398.617,8.126,61.496391752577324,66.43298969072166,1.7347235018262012e-19,4.999999873689376e-05,6.773682,-0.0011566809,6.774839,0.5392274,0.004367809,0.6428076,0.0
-111.69612401682737,-128.9723851287806,-118.10884261790106,200.0,63,12600,False,781200,3906,62,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-11-47,1606297307,137.35225629806519,8161.3863389492035,3597,Rambo,192.168.1.15,8161.3863389492035,781200,62,5,645d8de6,0,-21.495397521463477,-18.616020669471148,-19.684807102983505,35.94890217171861,7.435871508530283,1.7136043053491252,4682240,781200,121160.187,32.405,14366.378,8.735,62.256122448979596,66.52397959183673,8.673617509131006e-20,4.999999873689376e-05,7.0136046,-0.0012727901,7.014878,0.5299505,0.004061031,0.662779,0.0
-111.79387763524183,-130.08041143300989,-118.14521144559589,200.0,63,12600,False,793800,3969,63,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-14-03,1606297443,135.99664497375488,8297.382983922958,3597,Rambo,192.168.1.15,8297.382983922958,793800,63,5,645d8de6,0,-21.680068572168352,-18.632312939206976,-19.690868574265977,35.97319894583273,7.43828152284567,1.7145577932706737,4757760,793800,121249.121,32.317,14388.144,8.971,61.64536082474227,66.60000000000001,4.336808754565503e-20,4.999999873689376e-05,6.614485,-0.0014452407,6.6159296,0.5440574,0.005716448,0.6173136,0.0
-107.37322808712175,-130.08041143300989,-118.06125522580378,200.0,63,12600,False,806400,4032,64,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-16-19,1606297579,136.17028856277466,8433.553272485733,3597,Rambo,192.168.1.15,8433.553272485733,806400,64,5,645d8de6,0,-21.680068572168352,-17.895538014520223,-19.676875870967294,35.995743300736464,7.440290778935732,1.7154030545990786,4833280,806400,121282.96,32.345,14369.192,8.882,61.60205128205129,66.47897435897434,2.1684043772827515e-20,4.999999873689376e-05,6.6355844,-0.0009326288,6.636517,0.53994566,0.0042898785,0.61211735,0.0
-107.37322808712175,-129.91306749114003,-118.83343718041975,200.0,63,12600,False,819000,4095,65,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-18-33,1606297713,134.23071885108948,8567.783991336823,3597,Rambo,192.168.1.15,8567.783991336823,819000,65,5,645d8de6,0,-21.652177915189906,-17.895538014520223,-19.805572863403285,36.01097577062117,7.441555945861467,1.7160067358924653,4908800,819000,121237.83,32.388,14392.338,8.907,61.51361256544503,66.55497382198953,1.0842021886413758e-20,4.999999873689376e-05,6.56089,-0.0010592154,6.5619497,0.5469992,0.003969026,0.595665,0.0
-106.84457997594369,-135.38658003842596,-118.06414869369672,200.0,63,12600,False,831600,4158,66,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-20-47,1606297847,133.94393610954285,8701.727927446365,3597,Rambo,192.168.1.15,8701.727927446365,831600,66,5,645d8de6,0,-22.56443000640425,-17.807429995990557,-19.67735811561611,36.02458140571215,7.441908870512646,1.716853170353556,4984320,831600,121293.523,32.547,14366.599,8.966,61.510471204188484,66.70418848167542,5.421010943206879e-21,4.999999873689376e-05,6.559461,-0.0009826244,6.5604444,0.54385126,0.0053074006,0.57511544,0.0
-106.84457997594369,-135.38658003842596,-118.30629511104964,200.0,63,12600,False,844200,4221,67,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-23-03,1606297983,135.27342128753662,8837.001348733902,3597,Rambo,192.168.1.15,8837.001348733902,844200,67,5,645d8de6,0,-22.56443000640425,-17.807429995990557,-19.717715851841596,36.0449309437742,7.44248136315729,1.717682095253764,5059840,844200,121318.22,32.576,14396.383,8.884,61.46735751295337,66.72279792746114,2.7105054716034394e-21,4.999999873689376e-05,6.460219,-0.0015689689,6.461787,0.55663353,0.004661996,0.5797703,0.0
-111.69324279274528,-128.77870089251024,-118.6891005197362,200.0,63,12600,False,856800,4284,68,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-25-18,1606298118,135.1941843032837,8972.195533037186,3597,Rambo,192.168.1.15,8972.195533037186,856800,68,5,645d8de6,0,-21.46311681541841,-18.615540465457542,-19.781516753289363,36.069995417660124,7.443039025424196,1.7185030226611213,5135360,856800,121282.87,32.59,14372.685,8.851,61.34870466321243,66.80673575129534,1.3552527358017197e-21,4.999999873689376e-05,6.5119886,-0.0012934475,6.5132823,0.5422983,0.004702105,0.57510924,0.0
-109.66879125566693,-129.05215236050591,-117.76701453990117,200.0,63,12600,False,869400,4347,69,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-27-34,1606298254,136.29666996002197,9108.492202997208,3597,Rambo,192.168.1.15,9108.492202997208,869400,69,5,645d8de6,0,-21.5086920600843,-18.27813187594443,-19.62783575665019,36.077944954599296,7.444973346832572,1.719119791451534,5210880,869400,121340.876,32.57,14401.854,8.836,61.64205128205128,66.39487179487178,6.776263679008599e-22,4.999999873689376e-05,6.527751,-0.0014568341,6.5292077,0.5356068,0.0051386794,0.55414265,0.0
-110.45239153753745,-129.05215236050591,-118.6155976386603,200.0,63,12600,False,882000,4410,70,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-29-51,1606298391,136.30678415298462,9244.798987150192,3597,Rambo,192.168.1.15,9244.798987150192,882000,70,5,645d8de6,0,-21.5086920600843,-18.408731922922943,-19.769266273110052,36.096427485256484,7.446794276191249,1.7199281430103914,5286400,882000,121227.007,32.685,14376.274,8.965,61.68505154639175,66.47216494845361,3.3881318395042993e-22,4.999999873689376e-05,6.4608994,-0.0015513024,6.462451,0.5421369,0.005510329,0.5219205,0.0
-106.95160465495972,-128.87354659335253,-117.15318740400029,200.0,63,12600,False,894600,4473,71,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-32-07,1606298527,136.00437593460083,9380.803363084793,3597,Rambo,192.168.1.15,9380.803363084793,894600,71,5,645d8de6,0,-21.478924432225437,-17.825267442493185,-19.525531234000045,36.11944265477693,7.447818123871761,1.7206886272807222,5361920,894600,121216.564,32.657,14393.546,8.922,61.77577319587629,66.49948453608246,1.6940659197521496e-22,4.999999873689376e-05,6.5283327,-0.0014014882,6.5297337,0.5423227,0.0047126804,0.52298534,0.0
-109.13244699095048,-132.19086654074343,-116.801213917762,200.0,63,12600,False,907200,4536,72,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-34-22,1606298662,135.09699034690857,9515.900353431702,3597,Rambo,192.168.1.15,9515.900353431702,907200,72,5,645d8de6,0,-22.031811090123934,-18.188741165158504,-19.466868986293665,36.13693528428253,7.449363128486482,1.721670150563146,5437440,907200,120995.029,32.612,14390.279,8.431,62.00673575129533,66.71865284974093,8.470329598760748e-23,4.999999873689376e-05,6.252977,-0.0006817965,6.2536583,0.56643486,0.0044147526,0.48720795,0.0
-109.74955042013488,-132.19086654074343,-117.87778369460266,200.0,63,12600,False,919800,4599,73,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-36-38,1606298798,135.54897809028625,9651.449331521988,3597,Rambo,192.168.1.15,9651.449331521988,919800,73,5,645d8de6,0,-22.031811090123934,-18.291591736689114,-19.64629728243377,36.15152751590672,7.450701974670745,1.7222385983613078,5512960,919800,120954.297,32.658,14386.084,8.245,61.524226804123714,66.91752577319588,4.235164799380374e-23,4.999999873689376e-05,6.4737053,-0.0013498444,6.475055,0.55904174,0.0041294266,0.46278986,0.0
-105.60778986324216,-129.48614224353693,-117.94106680199671,200.0,63,12600,False,932400,4662,74,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-38-54,1606298934,135.99880266189575,9787.448134183884,3597,Rambo,192.168.1.15,9787.448134183884,932400,74,5,645d8de6,0,-21.581023707256143,-17.601298310540304,-19.65684446699946,36.169185303367684,7.451707841386933,1.7230969767524495,5588480,932400,120934.278,32.634,14388.623,8.496,61.91347150259067,67.07098445595854,2.117582399690187e-23,4.999999873689376e-05,6.543101,-0.0008420828,6.543943,0.55180883,0.00443194,0.4525529,0.0
-108.99385265313629,-129.48614224353693,-117.80801216205865,200.0,63,12600,False,945000,4725,75,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-41-10,1606299070,135.7662603855133,9923.214394569397,3597,Rambo,192.168.1.15,9923.214394569397,945000,75,5,645d8de6,0,-21.581023707256143,-18.165642108856026,-19.63466869367645,36.18660721394411,7.452864828186689,1.7238862446164576,5664000,945000,121085.142,32.534,14390.595,8.411,61.6840206185567,67.259793814433,1.0587911998450935e-23,4.999999873689376e-05,6.3615746,-0.0013334582,6.3629084,0.56834435,0.0044260775,0.45376033,0.0
-109.72053204245452,-128.95735067474794,-118.61758184470466,200.0,63,12600,False,957600,4788,76,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-43-25,1606299205,135.88114666938782,10059.095541238785,3597,Rambo,192.168.1.15,10059.095541238785,957600,76,5,645d8de6,0,-21.49289177912466,-18.28675534040908,-19.769596974117444,36.21253095545458,7.45273847639454,1.725188437893885,5739520,957600,121280.02,33.236,14388.496,8.611,61.71701030927835,67.31494845360824,5.293955999225468e-24,4.999999873689376e-05,6.4197726,-0.0009442202,6.4207172,0.5529688,0.0040022843,0.42864805,0.0
-109.72053204245452,-128.95735067474794,-119.94114351894905,200.0,63,12600,False,970200,4851,77,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-45-42,1606299342,136.19561553001404,10195.291156768799,3597,Rambo,192.168.1.15,10195.291156768799,970200,77,5,645d8de6,0,-21.49289177912466,-18.28675534040908,-19.99019058649151,36.23407122766682,7.453947642658012,1.725953351242019,5815040,970200,121374.362,33.153,14386.592,8.459,61.77525773195877,67.43711340206185,2.646977999612734e-24,4.999999873689376e-05,6.678686,-0.0012751317,6.679961,0.54702103,0.004508784,0.41698936,0.0
-112.43827313348488,-127.94869399771883,-119.2429831371931,200.0,63,12600,False,982800,4914,78,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-47-57,1606299477,135.45829272270203,10330.7494494915,3597,Rambo,192.168.1.15,10330.7494494915,982800,78,5,645d8de6,0,-21.324782332953127,-18.73971218891415,-19.873830522865518,36.24228975877148,7.455860067961241,1.7263719837873108,5890560,982800,121411.125,33.186,14376.279,8.378,61.88762886597939,67.46958762886597,1.323488999806367e-24,4.999999873689376e-05,6.5532446,-0.00060798234,6.5538526,0.55926424,0.0047219307,0.41171786,0.0
-111.93384959764848,-129.25623699648835,-117.90583950592715,200.0,63,12600,False,995400,4977,79,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-50-14,1606299614,136.32702589035034,10467.076475381851,3597,Rambo,192.168.1.15,10467.076475381851,995400,79,5,645d8de6,0,-21.542706166081363,-18.655641599607996,-19.650973250987857,36.26314567386989,7.45708353391726,1.7273146421112084,5966080,995400,121428.667,33.629,14361.206,8.401,61.89484536082473,67.52371134020619,6.617444999031835e-25,4.999999873689376e-05,6.4285736,-0.0010922026,6.429666,0.5647884,0.004594993,0.40332487,0.0
-111.25367080439148,-127.77749962798438,-117.88254827587505,200.0,63,12600,False,1008000,5040,80,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-52-30,1606299750,135.96019530296326,10603.036670684814,3597,Rambo,192.168.1.15,10603.036670684814,1008000,80,5,645d8de6,0,-21.296249937997427,-18.542278467398592,-19.64709137931251,36.274767195254285,7.458652417667118,1.7279229809202012,6041600,1008000,121381.42,33.53,14373.467,8.178,61.60927835051547,67.5819587628866,3.3087224995159173e-25,4.999999873689376e-05,6.698287,-0.0017256481,6.700012,0.5594799,0.005045312,0.40097263,0.0
-107.91159826076239,-127.58879799960923,-117.41242837352682,200.0,63,12600,False,1020600,5103,81,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-54-46,1606299886,135.73723316192627,10738.77390384674,3597,Rambo,192.168.1.15,10738.77390384674,1020600,81,5,645d8de6,0,-21.264799666601455,-17.98526637679377,-19.568738062254468,36.28725345614072,7.460088677758656,1.728540200014719,6117120,1020600,121382.125,33.557,14345.278,8.65,61.52216494845361,67.66649484536082,1.6543612497579586e-25,4.999999873689376e-05,6.8766284,-0.0011054885,6.877734,0.5419423,0.003919358,0.40015233,0.0
-107.91159826076239,-126.98036212687592,-117.72925526682498,200.0,63,12600,False,1033200,5166,82,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-57-02,1606300022,135.97204041481018,10874.74594426155,3597,Rambo,192.168.1.15,10874.74594426155,1033200,82,5,645d8de6,0,-21.163393687812654,-17.98526637679377,-19.621542544470827,36.2971008831028,7.461868861371937,1.7289931309768816,6192640,1033200,121442.876,33.638,14371.532,8.962,61.77989690721649,67.67938144329898,8.271806248789793e-26,4.999999873689376e-05,6.7111964,-0.002288228,6.713485,0.5599281,0.005444905,0.39426947,0.0
-108.87829057498257,-126.98036212687592,-117.02071222676193,200.0,63,12600,False,1045800,5229,83,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_15-59-18,1606300158,135.9251515865326,11010.671095848083,3597,Rambo,192.168.1.15,11010.671095848083,1045800,83,5,645d8de6,0,-21.163393687812654,-18.146381762497043,-19.50345203779365,36.314902006354174,7.462405862042419,1.7299062044559523,6268160,1045800,121500.259,33.636,14351.252,8.93,61.61340206185567,67.77783505154639,4.1359031243948966e-26,4.999999873689376e-05,6.4907393,-0.0013338447,6.492073,0.5707996,0.0048248405,0.38062453,0.0
-109.27687246996663,-127.81526931445926,-117.46397562132599,200.0,63,12600,False,1058400,5292,84,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_16-01-34,1606300294,135.89133834838867,11146.562434196472,3597,Rambo,192.168.1.15,11146.562434196472,1058400,84,5,645d8de6,0,-21.302544885743206,-18.21281207832777,-19.577329270221,36.32790490543048,7.463098168536353,1.7305621077317834,6343680,1058400,121461.571,33.595,14379.455,8.86,61.813917525773185,67.87525773195875,2.0679515621974483e-26,4.999999873689376e-05,6.4706492,-0.0011256881,6.471775,0.56272954,0.0044735787,0.3634164,0.0
-108.29648445379385,-132.318172099115,-118.0772204195649,200.0,63,12600,False,1071000,5355,85,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_16-54-33,1606303473,3178.8842713832855,14325.446705579758,3597,Rambo,192.168.1.15,14325.446705579758,1071000,85,5,645d8de6,0,-22.053028683185804,-18.04941407563234,-19.679536736594148,43.49143860822687,7.456279014166487,3.5551678770916997,6419200,1071000,426489.876,32.776,13665.237,9.054,56.299275362318845,68.07173913043478,1.0339757810987241e-26,4.999999873689376e-05,6.1329036,-0.0012799781,6.1341834,0.57822865,0.0044398187,0.32713366,0.0
-108.86484677494767,-128.74911876364524,-117.79528261382953,200.0,63,12600,False,1083600,5418,86,07a6ad50674f4cfa9c5a21363044c8c2,2020-11-25_16-56-14,1606303574,100.9964451789856,14426.443150758743,3597,Rambo,192.168.1.15,14426.443150758743,1083600,86,5,645d8de6,0,-21.45818646060757,-18.144141129157987,-19.632547102304915,46.76859923145572,7.448884790704025,5.356188695354317,6494720,1083600,423511.911,31.9,13156.19,8.587,58.110416666666666,68.12430555555557,5.169878905493621e-27,4.999999873689376e-05,6.206211,-0.0010540136,6.2072654,0.56704456,0.0044858167,0.29837242,0.0
