episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-301.66093849093903,-373.05713076467026,-337.47028214614335,400.0,61,25200,False,1134000,2833,45,774b24d199954f7685399f3f1314ee19,2020-12-01_03-50-03,1606774803,194.80518627166748,8977.28716301918,9587,Rambo,192.168.1.15,8977.28716301918,1134000,45,5,42ffd60e,0,32.84821641463061,3.5163918728340646,1.6293145185218898,1128960,1134000,189917.383,105.361,4085.331,5.571,66.0341726618705,67.13669064748201,0.0062500000931322575,4.999999873689376e-05,915.6105,-0.016680691,915.627,-9.12316e-09,0.01643125,10.599838,0.0
-300.70045024168456,-369.4079809915584,-336.44910359936154,400.0,65,25200,False,1159200,2898,46,774b24d199954f7685399f3f1314ee19,2020-12-01_03-53-17,1606774997,193.38421988487244,9170.671382904053,9587,Rambo,192.168.1.15,9170.671382904053,1159200,46,5,42ffd60e,0,32.82556091317071,3.5160529729136103,1.627565381076223,1154048,1159200,189779.208,104.781,4065.949,5.568,65.81630434782609,67.2858695652174,0.0062500000931322575,4.999999873689376e-05,974.6883,-0.016509224,974.70465,-1.3380634e-08,0.016473752,10.392105,0.0
-300.70045024168456,-375.577572311479,-337.31336526582004,400.0,61,25200,False,1184400,2959,47,774b24d199954f7685399f3f1314ee19,2020-12-01_03-56-29,1606775189,192.46927618980408,9363.140659093857,9587,Rambo,192.168.1.15,9363.140659093857,1184400,47,5,42ffd60e,0,32.80532487889364,3.514748678027262,1.6261725282709583,1179136,1184400,189752.57,109.275,4181.227,5.511,65.82618181818182,67.38,0.0062500000931322575,4.999999873689376e-05,962.452,-0.016268585,962.468,-3.649264e-09,0.016074091,10.517496,0.0
-300.8217160337618,-375.577572311479,-335.95283931817903,400.0,65,25200,False,1209600,3024,48,774b24d199954f7685399f3f1314ee19,2020-12-01_03-59-43,1606775383,193.36480593681335,9556.50546503067,9587,Rambo,192.168.1.15,9556.50546503067,1209600,48,5,42ffd60e,0,32.786015434789164,3.514476816911056,1.6247892853435377,1204224,1209600,189615.062,109.537,4242.131,5.444,66.01195652173914,67.55978260869566,0.0062500000931322575,4.999999873689376e-05,1035.0476,-0.016781976,1035.0642,-1.0947792e-08,0.015443467,10.230217,0.0
-300.8217160337618,-371.72684798258166,-336.69978421042237,400.0,61,25200,False,1234800,3085,49,774b24d199954f7685399f3f1314ee19,2020-12-01_04-02-58,1606775578,194.98772287368774,9751.493187904358,9587,Rambo,192.168.1.15,9751.493187904358,1234800,49,5,42ffd60e,0,32.77513359030964,3.513201897029988,1.6239408691369028,1229312,1234800,189655.889,101.484,4086.526,5.88,65.5640287769784,67.71690647482014,0.0062500000931322575,4.999999873689376e-05,1018.563,-0.016579429,1018.57947,-6.082107e-09,0.017630536,10.33558,0.0
-300.6487419209588,-368.37639519195585,-336.50048818792175,400.0,65,25200,False,1260000,3150,50,774b24d199954f7685399f3f1314ee19,2020-12-01_04-06-11,1606775771,193.50373888015747,9944.996926784515,9587,Rambo,192.168.1.15,9944.996926784515,1260000,50,5,42ffd60e,0,32.75351628131497,3.513648768356775,1.6223700394936014,1254400,1260000,189674.512,101.932,4072.531,6.175,65.88840579710146,67.91195652173911,0.0062500000931322575,4.999999873689376e-05,1100.6719,-0.016998786,1100.6887,-3.953369e-09,0.016092546,10.27944,0.0
-300.6487419209588,-370.61708031822235,-338.8388013406652,400.0,61,25200,False,1285200,3211,51,774b24d199954f7685399f3f1314ee19,2020-12-01_04-09-24,1606775964,193.1579988002777,10138.154925584793,9587,Rambo,192.168.1.15,10138.154925584793,1285200,51,5,42ffd60e,0,32.73871259806344,3.512116474099491,1.6213959341892021,1279488,1285200,189689.733,95.139,4030.335,6.076,65.78290909090909,68.088,0.0062500000931322575,4.999999873689376e-05,1091.2096,-0.017390108,1091.2269,-6.994423e-09,0.016988937,10.229278,0.0
-308.8643014544956,-366.86772489715645,-338.30274557020147,400.0,65,25200,False,1310400,3276,52,774b24d199954f7685399f3f1314ee19,2020-12-01_04-12-38,1606776158,194.02395391464233,10332.178879499435,9587,Rambo,192.168.1.15,10332.178879499435,1310400,52,5,42ffd60e,0,32.718837784022284,3.511591441710227,1.6198782734467492,1304576,1310400,189617.0,96.662,4029.928,6.082,65.90072202166066,68.24512635379062,0.0062500000931322575,4.999999873689376e-05,1171.3707,-0.01619951,1171.3868,-7.602633e-09,0.016394628,10.149485,0.0
-291.28286894923485,-368.7322188173379,-335.3849132006931,400.0,61,25200,False,1335600,3337,53,774b24d199954f7685399f3f1314ee19,2020-12-01_04-15-52,1606776352,193.66446614265442,10525.84334564209,9587,Rambo,192.168.1.15,10525.84334564209,1335600,53,5,42ffd60e,0,32.704819627270396,3.509443453705992,1.6187565193894593,1329664,1335600,189344.976,97.101,4219.156,6.095,65.95,68.45362318840579,0.0062500000931322575,4.999999873689376e-05,1149.648,-0.0151744615,1149.663,-2.4328426e-09,0.018155565,10.203993,0.0
-291.28286894923485,-368.7322188173379,-336.20215480022483,400.0,65,25200,False,1360800,3402,54,774b24d199954f7685399f3f1314ee19,2020-12-01_04-19-04,1606776544,192.25440573692322,10718.097751379013,9587,Rambo,192.168.1.15,10718.097751379013,1360800,54,5,42ffd60e,0,32.687780822256634,3.508843218488641,1.6174902923725103,1354752,1360800,189195.845,102.201,4242.887,6.053,66.0324817518248,68.63029197080293,0.0062500000931322575,4.999999873689376e-05,1233.451,-0.016631339,1233.4677,-3.3451586e-09,0.015716955,10.056144,0.0
-302.9775088689835,-365.4667834498884,-335.0635666956226,400.0,61,25200,False,1386000,3463,55,774b24d199954f7685399f3f1314ee19,2020-12-01_04-22-18,1606776738,193.62078261375427,10911.718533992767,9587,Rambo,192.168.1.15,10911.718533992767,1386000,55,5,42ffd60e,0,32.67624178072808,3.507735701891192,1.6165204198625913,1379840,1386000,189248.473,106.421,4068.312,5.92,65.70505415162455,68.72671480144406,0.0062500000931322575,4.999999873689376e-05,1192.0436,-0.019859258,1192.0634,-1.6725792e-08,0.018380323,10.057654,0.0
-301.24760645103254,-376.60004259425517,-334.328267306473,400.0,65,25200,False,1411200,3528,56,774b24d199954f7685399f3f1314ee19,2020-12-01_04-25-31,1606776931,192.73641228675842,11104.454946279526,9587,Rambo,192.168.1.15,11104.454946279526,1411200,56,5,42ffd60e,0,32.66387075344242,3.507518019354476,1.6155056885191015,1404928,1411200,189464.28,102.486,3792.073,5.573,66.04072727272728,68.87054545454546,0.0062500000931322575,4.999999873689376e-05,1288.7708,-0.017778415,1288.7885,-8.819055e-09,0.018580938,9.906399,0.0
-296.8761269638832,-369.47854858371727,-332.3016731763979,400.0,61,25200,False,1436400,3589,57,774b24d199954f7685399f3f1314ee19,2020-12-01_04-28-45,1606777125,194.59833574295044,11299.053282022476,9587,Rambo,192.168.1.15,11299.053282022476,1436400,57,5,42ffd60e,0,32.655710134333226,3.506870223328399,1.6148525469108332,1430016,1436400,189759.054,97.13,3714.871,5.632,65.81805054151624,69.00541516245487,0.0062500000931322575,4.999999873689376e-05,1250.31,-0.01781819,1250.3278,-7.298528e-09,0.019539125,10.035719,0.0
-296.8761269638832,-363.11319533053023,-332.9949411804789,400.0,65,25200,False,1461600,3654,58,774b24d199954f7685399f3f1314ee19,2020-12-01_04-31-58,1606777318,192.8262484073639,11491.87953042984,9587,Rambo,192.168.1.15,11491.87953042984,1461600,58,5,42ffd60e,0,32.64454713015061,3.5071061225622797,1.6139713440744816,1455104,1461600,189742.339,98.738,3675.916,6.042,66.01563636363636,69.22763636363636,0.0062500000931322575,4.999999873689376e-05,1344.7567,-0.017087262,1344.7738,-5.169791e-09,0.01702568,9.903755,0.0
-298.06518438506447,-363.11319533053023,-331.6157054828423,400.0,61,25200,False,1486800,3715,59,774b24d199954f7685399f3f1314ee19,2020-12-01_04-35-13,1606777513,195.27763557434082,11687.15716600418,9587,Rambo,192.168.1.15,11687.15716600418,1486800,59,5,42ffd60e,0,32.633526818354056,3.506757090452204,1.6131413153866612,1480192,1486800,189604.149,104.441,3838.32,5.981,65.55770609318998,69.4222222222222,0.0062500000931322575,4.999999873689376e-05,1299.9459,-0.018347805,1299.964,-8.51495e-09,0.019977381,9.92035,0.0
-297.76509500889426,-368.61661123668773,-332.12803456721923,400.0,65,25200,False,1512000,3780,60,774b24d199954f7685399f3f1314ee19,2020-12-01_04-38-26,1606777706,192.7576503753662,11879.914816379547,9587,Rambo,192.168.1.15,11879.914816379547,1512000,60,5,42ffd60e,0,32.619667982761,3.50668994690364,1.6121657594914447,1505280,1512000,189648.414,105.493,3718.086,5.65,65.92654545454545,69.55490909090909,0.0062500000931322575,4.999999873689376e-05,1407.7365,-0.017378865,1407.7538,6.690317e-09,0.018280238,9.701462,0.0
-302.3155480063388,-368.61661123668773,-333.23749574300166,400.0,61,25200,False,1537200,3841,61,774b24d199954f7685399f3f1314ee19,2020-12-01_04-41-40,1606777900,194.09951210021973,12074.014328479767,9587,Rambo,192.168.1.15,12074.014328479767,1537200,61,5,42ffd60e,0,32.60915594876119,3.505870558639206,1.611413931113391,1530368,1537200,189650.251,110.023,3805.497,6.001,65.51949458483755,69.75595667870037,0.0062500000931322575,4.999999873689376e-05,1359.4619,-0.017961154,1359.4797,1.824632e-09,0.018781066,9.723046,0.0
-301.2686268434616,-368.376926740363,-332.0625925930672,400.0,65,25200,False,1562400,3906,62,774b24d199954f7685399f3f1314ee19,2020-12-01_04-44-55,1606778095,194.3312623500824,12268.34559082985,9587,Rambo,192.168.1.15,12268.34559082985,1562400,62,5,42ffd60e,0,32.595949132271514,3.5058947719020215,1.6105004779751484,1555456,1562400,189678.029,111.075,3807.354,6.107,66.0173285198556,69.95415162454871,0.0062500000931322575,4.999999873689376e-05,1452.9569,-0.017770536,1452.9745,-1.1251897e-08,0.016231343,9.511951,0.0
-298.32023218906744,-363.0260801167531,-331.30277777877643,400.0,61,25200,False,1587600,3967,63,774b24d199954f7685399f3f1314ee19,2020-12-01_04-48-07,1606778287,192.54494428634644,12460.890535116196,9587,Rambo,192.168.1.15,12460.890535116196,1587600,63,5,42ffd60e,0,32.584106456263875,3.5051149346468504,1.6097479364259601,1580544,1587600,189566.471,111.115,3806.4,6.254,66.05381818181817,70.12218181818182,0.0062500000931322575,4.999999873689376e-05,1404.2775,-0.018261362,1404.2958,-4.257475e-09,0.018309185,9.716912,0.0
-298.32023218906744,-363.0260801167531,-331.8603765806906,400.0,65,25200,False,1612800,4032,64,774b24d199954f7685399f3f1314ee19,2020-12-01_04-51-20,1606778480,192.7588312625885,12653.649366378784,9587,Rambo,192.168.1.15,12653.649366378784,1612800,64,5,42ffd60e,0,32.57289561487151,3.5047940863197766,1.6089076362413595,1605632,1612800,189499.148,109.488,3925.315,6.621,66.15745454545454,70.28472727272728,0.0062500000931322575,4.999999873689376e-05,1501.7645,-0.015886564,1501.7806,-1.2164214e-08,0.017045794,9.765329,0.0
-289.13610930449425,-366.8257670467697,-332.60399467046693,400.0,61,25200,False,1638000,4093,65,774b24d199954f7685399f3f1314ee19,2020-12-01_04-54-35,1606778675,194.42663383483887,12848.076000213623,9587,Rambo,192.168.1.15,12848.076000213623,1638000,65,5,42ffd60e,0,32.56570541645768,3.5039362529961138,1.60827008316528,1630720,1638000,189600.643,108.939,3904.967,6.675,65.70036101083032,70.35198555956678,0.0062500000931322575,4.999999873689376e-05,1457.4604,-0.018119656,1457.4783,-1.0035476e-08,0.016275492,9.954948,0.0
-289.13610930449425,-366.8257670467697,-331.4434842318954,400.0,65,25200,False,1663200,4158,66,774b24d199954f7685399f3f1314ee19,2020-12-01_04-57-47,1606778867,192.95973873138428,13041.035738945007,9587,Rambo,192.168.1.15,13041.035738945007,1663200,66,5,42ffd60e,0,32.556425544873385,3.5037463902935246,1.60747690201974,1655808,1663200,189552.055,115.755,3969.786,6.652,66.0970909090909,70.48254545454546,0.0062500000931322575,4.999999873689376e-05,1554.4303,-0.017657502,1554.4479,-9.12316e-10,0.019772623,9.831575,0.0
-298.4810974886075,-361.2113407178101,-332.10923472077803,400.0,61,25200,False,1688400,4219,67,774b24d199954f7685399f3f1314ee19,2020-12-01_05-01-00,1606779060,192.36317563056946,13233.398914575577,9587,Rambo,192.168.1.15,13233.398914575577,1688400,67,5,42ffd60e,0,32.551623285310946,3.5029035054727364,1.6070948788257438,1680896,1688400,189309.836,120.469,3984.914,6.238,66.11934306569341,70.67299270072994,0.0062500000931322575,4.999999873689376e-05,1498.227,-0.016627012,1498.2438,-1.3076529e-08,0.016647251,10.002779,0.0
-298.4810974886075,-370.1708740393715,-332.2318684710593,400.0,65,25200,False,1713600,4284,68,774b24d199954f7685399f3f1314ee19,2020-12-01_05-04-14,1606779254,193.85682201385498,13427.255736589432,9587,Rambo,192.168.1.15,13427.255736589432,1713600,68,5,42ffd60e,0,32.53602743958706,3.5034798635009223,1.6060416113061953,1705984,1713600,189307.972,125.079,4086.33,5.821,65.52924187725631,70.85740072202167,0.0062500000931322575,4.999999873689376e-05,1598.9332,-0.017678715,1598.9506,-1.0643687e-08,0.01955386,9.8665085,0.0
-301.4082892677539,-357.6726950844961,-330.8274372847349,400.0,61,25200,False,1738800,4345,69,774b24d199954f7685399f3f1314ee19,2020-12-01_05-07-28,1606779448,193.8756606578827,13621.131397247314,9587,Rambo,192.168.1.15,13621.131397247314,1738800,69,5,42ffd60e,0,32.53007623974232,3.502612182696065,1.6056614546166634,1731072,1738800,189192.259,118.642,4068.049,5.414,66.21949458483756,71.04584837545127,0.0062500000931322575,4.999999873689376e-05,1534.0111,-0.019531276,1534.0304,-9.12316e-09,0.020549078,9.845623,0.0
-301.06364310473714,-357.6909816446917,-328.5365831616164,400.0,65,25200,False,1764000,4410,70,774b24d199954f7685399f3f1314ee19,2020-12-01_05-10-41,1606779641,193.1578872203827,13814.289284467697,9587,Rambo,192.168.1.15,13814.289284467697,1764000,70,5,42ffd60e,0,32.517199250033016,3.5031071205972455,1.6047843570149218,1756160,1764000,189240.223,114.679,4063.585,5.805,66.26254545454545,70.29745454545454,0.0062500000931322575,4.999999873689376e-05,1623.8931,-0.01762338,1623.9104,3.3451586e-09,0.018479902,9.537469,0.0
-304.5138101823636,-359.9059348325674,-328.6481919455226,400.0,61,25200,False,1789200,4471,71,774b24d199954f7685399f3f1314ee19,2020-12-01_05-13-56,1606779836,194.89679217338562,14009.186076641083,9587,Rambo,192.168.1.15,14009.186076641083,1789200,71,5,42ffd60e,0,32.51329312530815,3.5019308955015687,1.6043015812641437,1781248,1789200,189398.314,109.606,3990.148,5.857,65.9226618705036,68.71007194244604,0.0062500000931322575,4.999999873689376e-05,1556.5736,-0.016660199,1556.5901,-5.778001e-09,0.018057197,9.620432,0.0
-304.5138101823636,-373.73097101762204,-332.327987249786,400.0,65,25200,False,1814400,4536,72,774b24d199954f7685399f3f1314ee19,2020-12-01_05-17-10,1606780030,194.10892128944397,14203.294997930527,9587,Rambo,192.168.1.15,14203.294997930527,1814400,72,5,42ffd60e,0,32.50591660623676,3.5021318617503003,1.6037925550886751,1806336,1814400,189554.628,107.535,3814.451,5.836,66.03465703971119,67.71696750902528,0.0062500000931322575,4.999999873689376e-05,1667.2644,-0.018572332,1667.2827,9.12316e-10,0.01913409,9.470957,0.0
-300.7324915358222,-373.73097101762204,-331.88556668761606,400.0,61,25200,False,1839600,4597,73,774b24d199954f7685399f3f1314ee19,2020-12-01_05-20-24,1606780224,193.67123413085938,14396.966232061386,9587,Rambo,192.168.1.15,14396.966232061386,1839600,73,5,42ffd60e,0,32.5019785441822,3.5014680797167466,1.603654099930095,1831424,1839600,189966.047,101.937,3522.621,5.25,65.61123188405799,67.9014492753623,0.0062500000931322575,4.999999873689376e-05,1589.3212,-0.017115349,1589.3384,4.257475e-09,0.020906243,9.580072,0.0
-294.9819388171421,-361.5149502732828,-331.79271817515166,400.0,65,25200,False,1864800,4662,74,774b24d199954f7685399f3f1314ee19,2020-12-01_05-23-37,1606780417,193.89635801315308,14590.86259007454,9587,Rambo,192.168.1.15,14590.86259007454,1864800,74,5,42ffd60e,0,32.49152416202481,3.5019873462751288,1.6029152529382145,1856512,1864800,190190.202,96.163,3417.723,5.001,66.10649819494584,67.99638989169675,0.0062500000931322575,4.999999873689376e-05,1692.7494,-0.017634628,1692.7668,-6.0821065e-10,0.018453145,9.513304,0.0
-294.9819388171421,-360.22108308314904,-329.5811709362903,400.0,61,25200,False,1890000,4723,75,774b24d199954f7685399f3f1314ee19,2020-12-01_05-26-51,1606780611,193.411141872406,14784.273731946945,9587,Rambo,192.168.1.15,14784.273731946945,1890000,75,5,42ffd60e,0,32.49041581873802,3.5008084543068274,1.6026818959271254,1881600,1890000,190160.121,90.492,3351.695,5.327,65.7978260869565,68.14239130434784,0.0062500000931322575,4.999999873689376e-05,1622.3782,-0.019204935,1622.3973,-8.210844e-09,0.019810632,9.599935,0.0
-296.832159704269,-373.63498147061244,-330.74905579634463,400.0,65,25200,False,1915200,4788,76,774b24d199954f7685399f3f1314ee19,2020-12-01_05-30-04,1606780804,193.04755854606628,14977.321290493011,9587,Rambo,192.168.1.15,14977.321290493011,1915200,76,5,42ffd60e,0,32.47956745224265,3.501005911127097,1.6018324254874516,1906688,1915200,190159.543,85.666,3366.012,5.313,66.35818181818182,68.30363636363636,0.0062500000931322575,4.999999873689376e-05,1711.3425,-0.019084567,1711.3615,4.56158e-09,0.022186266,9.437732,0.0
-298.9812859629739,-369.74364607180377,-329.85289318726217,400.0,61,25200,False,1940400,4849,77,774b24d199954f7685399f3f1314ee19,2020-12-01_05-33-16,1606780996,192.4310085773468,15169.752299070358,9587,Rambo,192.168.1.15,15169.752299070358,1940400,77,5,42ffd60e,0,32.473089360337354,3.4999648575366944,1.6012315326457263,1931776,1940400,190158.003,83.814,3375.522,5.331,66.01715328467154,68.45401459854016,0.0062500000931322575,4.999999873689376e-05,1642.4567,-0.018685479,1642.4755,-6.690317e-09,0.021668142,9.594678,0.0
-300.85820442281533,-373.68177031218585,-329.4778757783286,400.0,65,25200,False,1965600,4914,78,774b24d199954f7685399f3f1314ee19,2020-12-01_05-36-29,1606781189,192.6902792453766,15362.442578315735,9587,Rambo,192.168.1.15,15362.442578315735,1965600,78,5,42ffd60e,0,32.463797702183804,3.4999382862877373,1.6006002024609043,1956864,1965600,190078.756,80.728,3340.955,5.665,65.75672727272726,68.65781818181819,0.0062500000931322575,4.999999873689376e-05,1738.6442,-0.017898848,1738.662,-5.778001e-09,0.020165,9.246085,0.0
-300.85820442281533,-359.6944807830022,-330.90094114398636,400.0,61,25200,False,1990800,4975,79,774b24d199954f7685399f3f1314ee19,2020-12-01_05-39-44,1606781384,194.59715962409973,15557.039737939835,9587,Rambo,192.168.1.15,15557.039737939835,1990800,79,5,42ffd60e,0,32.456030591239866,3.499402826182285,1.6000799907193033,1981952,1990800,190204.054,85.155,3284.09,5.652,65.39280575539567,68.86043165467626,0.0062500000931322575,4.999999873689376e-05,1660.8627,-0.015810002,1660.8785,-2.1287374e-09,0.019287962,9.468946,0.0
-299.8553139602088,-359.2328601138237,-330.4446886672898,400.0,65,25200,False,2016000,5040,80,774b24d199954f7685399f3f1314ee19,2020-12-01_05-42-58,1606781578,193.80767107009888,15750.847409009933,9587,Rambo,192.168.1.15,15750.847409009933,2016000,80,5,42ffd60e,0,32.445671636353836,3.499411919337334,1.599395841527131,2007040,2016000,190072.963,88.427,3478.06,5.281,65.71630434782608,69.02608695652172,0.0062500000931322575,4.999999873689376e-05,1764.6359,-0.016469806,1764.6525,6.0821065e-10,0.018458508,9.38114,0.0
-299.51140947065977,-373.5109411547465,-332.02144781698996,400.0,61,25200,False,2041200,5101,81,774b24d199954f7685399f3f1314ee19,2020-12-01_05-46-11,1606781771,193.17709398269653,15944.02450299263,9587,Rambo,192.168.1.15,15944.02450299263,2041200,81,5,42ffd60e,0,32.44128880988618,3.4986183456896693,1.5990255003927163,2032128,2041200,189710.749,89.644,3666.919,4.849,65.93586956521737,69.27717391304348,0.0062500000931322575,4.999999873689376e-05,1685.974,-0.017822312,1685.9913,-1.2468319e-08,0.02192031,9.500844,0.0
-299.51140947065977,-373.5109411547465,-331.60798347672835,400.0,65,25200,False,2066400,5166,82,774b24d199954f7685399f3f1314ee19,2020-12-01_05-49-23,1606781963,192.01032972335815,16136.034832715988,9587,Rambo,192.168.1.15,16136.034832715988,2066400,82,5,42ffd60e,0,32.430266522028276,3.498757174907937,1.5983138871984044,2057216,2066400,189572.733,90.475,3593.132,5.162,65.83722627737227,69.46277372262774,0.0062500000931322575,4.999999873689376e-05,1776.8995,-0.019119851,1776.9187,-1.2164214e-08,0.019829389,9.234909,0.0
-300.09320742063835,-367.19785161865514,-332.3853247774467,400.0,61,25200,False,2091600,5227,83,774b24d199954f7685399f3f1314ee19,2020-12-01_05-52-38,1606782158,195.2423849105835,16331.277217626572,9587,Rambo,192.168.1.15,16331.277217626572,2091600,83,5,42ffd60e,0,32.425424727484675,3.498019181670198,1.5979748401961968,2082304,2091600,189580.674,96.299,3735.871,5.535,65.5636690647482,69.66798561151079,0.0062500000931322575,4.999999873689376e-05,1703.5428,-0.018428074,1703.5613,-3.0410532e-10,0.022339921,9.338612,0.0
-299.78419813775116,-369.2687173705931,-331.1815371959164,400.0,65,25200,False,2116800,5292,84,774b24d199954f7685399f3f1314ee19,2020-12-01_05-55-50,1606782350,191.79494547843933,16523.07216310501,9587,Rambo,192.168.1.15,16523.07216310501,2116800,84,5,42ffd60e,0,32.419530613787316,3.497639000093358,1.5974927013605673,2107392,2116800,189277.739,97.969,3827.046,5.465,66.43868613138686,69.77007299270073,0.0062500000931322575,4.999999873689376e-05,1806.0912,-0.018370742,1806.1094,-1.824632e-09,0.023006521,9.149891,0.0
-303.7346003656903,-369.2687173705931,-331.14700842391875,400.0,61,25200,False,2142000,5353,85,774b24d199954f7685399f3f1314ee19,2020-12-01_05-59-03,1606782543,192.93885803222656,16716.011021137238,9587,Rambo,192.168.1.15,16716.011021137238,2142000,85,5,42ffd60e,0,32.41839891312758,3.4967290549734305,1.597474335128851,2132480,2142000,189230.641,98.954,3825.757,5.546,66.00072727272726,69.94909090909091,0.0062500000931322575,4.999999873689376e-05,1717.5483,-0.01778365,1717.566,-5.778001e-09,0.021176973,9.4151325,0.0
-303.7346003656903,-362.7210834819779,-331.1097329010295,400.0,65,25200,False,2167200,5418,86,774b24d199954f7685399f3f1314ee19,2020-12-01_06-02-17,1606782737,193.6374228000641,16909.6484439373,9587,Rambo,192.168.1.15,16909.6484439373,2167200,86,5,42ffd60e,0,32.40702454248908,3.497424984849337,1.5966904972911395,2157568,2167200,189253.868,100.949,3859.383,5.545,65.60072463768115,69.98913043478261,0.0062500000931322575,4.999999873689376e-05,1816.3728,-0.01768787,1816.3903,-7.298528e-09,0.023950698,9.208442,0.0
-300.32737514107964,-361.27427630770217,-331.3949301385044,400.0,61,25200,False,2192400,5479,87,774b24d199954f7685399f3f1314ee19,2020-12-01_06-05-30,1606782930,193.55245995521545,17103.200903892517,9587,Rambo,192.168.1.15,17103.200903892517,2192400,87,5,42ffd60e,0,32.403865742503704,3.49670874533263,1.5962385243793948,2182656,2192400,189237.613,98.754,3990.673,5.53,66.1054347826087,70.21050724637682,0.0062500000931322575,4.999999873689376e-05,1730.9978,-0.018807178,1731.0166,-4.56158e-09,0.024792124,9.61619,0.0
-298.8698123924181,-361.9519659795729,-331.3914730795579,400.0,65,25200,False,2217600,5544,88,774b24d199954f7685399f3f1314ee19,2020-12-01_06-08-42,1606783122,191.51185297966003,17294.712756872177,9587,Rambo,192.168.1.15,17294.712756872177,2217600,88,5,42ffd60e,0,32.39771648439476,3.4964560606324344,1.5957505148414497,2207744,2217600,189021.37,95.525,4091.845,5.191,66.25474452554744,70.38613138686131,0.0062500000931322575,4.999999873689376e-05,1832.4897,-0.017412636,1832.507,-6.690317e-09,0.02191391,9.182218,0.0
-302.69904318622446,-359.27686466499017,-328.31258830928186,400.0,61,25200,False,2242800,5605,89,774b24d199954f7685399f3f1314ee19,2020-12-01_06-11-56,1606783316,193.90335941314697,17488.616116285324,9587,Rambo,192.168.1.15,17488.616116285324,2242800,89,5,42ffd60e,0,32.39386653756039,3.4956596449399964,1.5954432888756072,2232832,2242800,189045.329,91.153,4001.788,5.502,65.7050724637681,70.51811594202898,0.0062500000931322575,4.999999873689376e-05,1738.4387,-0.014801056,1738.4535,-5.169791e-09,0.020928329,9.244777,0.0
-291.9831363544818,-369.38786838586907,-327.08817210482124,400.0,65,25200,False,2268000,5670,90,774b24d199954f7685399f3f1314ee19,2020-12-01_06-15-10,1606783510,194.00810146331787,17682.624217748642,9587,Rambo,192.168.1.15,17682.624217748642,2268000,90,5,42ffd60e,0,32.38872550944209,3.4955779292893614,1.595058584993399,2257920,2268000,189280.863,91.568,3784.094,6.218,65.9913357400722,70.68303249097474,0.0062500000931322575,4.999999873689376e-05,1846.4541,-0.018828198,1846.4725,-3.649264e-09,0.021532366,8.853081,0.0
-291.9831363544818,-369.38786838586907,-327.85374232522577,400.0,61,25200,False,2293200,5731,91,774b24d199954f7685399f3f1314ee19,2020-12-01_06-18-22,1606783702,192.65111231803894,17875.27533006668,9587,Rambo,192.168.1.15,17875.27533006668,2293200,91,5,42ffd60e,0,32.385448699711944,3.4951218474072085,1.5948500504113867,2283008,2293200,189432.738,91.353,3579.352,6.604,65.92618181818182,70.83163636363635,0.0062500000931322575,4.999999873689376e-05,1738.4219,-0.016776158,1738.4385,-7.602633e-09,0.023387719,8.906737,0.0
-301.0063917207253,-358.22083857465196,-325.58296980408255,400.0,65,25200,False,2318400,5796,92,774b24d199954f7685399f3f1314ee19,2020-12-01_06-21-36,1606783896,193.23494696617126,18068.510277032852,9587,Rambo,192.168.1.15,18068.510277032852,2318400,92,5,42ffd60e,0,32.380787202677084,3.4951215313480954,1.5945316479866398,2308096,2318400,189437.189,91.081,3698.408,6.568,66.63600000000001,71.30436363636363,0.0062500000931322575,4.999999873689376e-05,1834.1593,-0.017967088,1834.177,-1.5205267e-09,0.02183467,8.576701,0.0
-290.0470196083509,-355.2318744243013,-325.45870991930286,400.0,61,25200,False,2343600,5857,93,774b24d199954f7685399f3f1314ee19,2020-12-01_06-24-48,1606784088,192.1079351902008,18260.618212223053,9587,Rambo,192.168.1.15,18260.618212223053,2343600,93,5,42ffd60e,0,32.37569095111599,3.4944182383400646,1.594179697549647,2333184,2343600,189128.417,90.32,3695.06,6.198,65.5970802919708,71.43065693430657,0.0062500000931322575,4.999999873689376e-05,1741.6025,-0.018100552,1741.6205,-4.865685e-09,0.0220404,8.785182,0.0
